Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd
F_S_WWC_WM_678,14.9612,-1.7482,-2.00879,-16.0151,0.6,-1.39,0.409288,3.29448,-5.71133,28.5999,-1.28116,-0.3,3.93027,0.2,26.4148,-19.2361,-14.2297,53.0906,51.4293,24.2522,117.52,59.7062,-80.9827,0.251302600807309,0.0066743926572359
F_S_WWC_WM_679,7.76582,14.1689,1.19552,-7.43203,-0.04,1.94,7.12814,9.2934,-15.2094,32.6501,-8.8746,0.3,-25.2017,1.0,17.2074,-8.76952,-15.6008,1.40378,111.2,17.2422,123.918,65.8777,-9.4962,0.2568633090398671,0.0082161934454402
F_S_WWC_WM_681,-0.578123,6.33684,3.79055,7.9076,-0.5,2.37,18.0014,1.63973,-34.8121,98.1723,3.17253,-0.2,8.41164,0.0,15.628,20.33,13.4196,30.0554,125.336,31.4011,101.384,-7.59267,129.067,0.2340387519734219,0.0086910868617722
F_S_WWC_WM_684,8.97993,7.11873,7.82808,14.8911,-1.59,1.48,5.32439,-1.06147,-48.8044,-33.9988,-2.49146,0.6,-37.323,0.5,4.72482,-15.6274,29.7005,-7.95544,93.5208,-11.5578,-1.03522,60.2739,-32.3928,0.230686887551495,0.0087223128322361
F_S_WWC_WM_685,-2.46233,3.70282,13.9702,-18.6714,-1.33,1.67,9.55295,6.4806,28.2581,20.4572,0.796125,0.8,-25.0312,0.6,16.1551,-19.0507,3.61427,21.8427,-31.3631,-29.9379,142.527,28.7896,80.5362,0.2449521114285714,0.0053886894270015
F_S_WWC_WM_686,14.9117,11.6903,8.42473,-7.78832,1.3,1.54,-1.10682,-4.04779,36.4446,80.8977,3.43432,-0.1,-2.35146,0.3,20.8245,26.7196,3.4496,30.212,-37.1721,-32.0346,143.825,57.7055,11.3666,0.2607270894916944,0.00517312905585
F_S_WWC_WM_687,-7.56836,7.25832,1.22504,-8.21326,1.01,-1.3,10.9997,-0.605805,-6.77908,41.1993,4.87345,0.5,-37.7032,-0.3,-20.7657,11.8264,-8.09008,33.883,-8.36711,-9.30651,-16.0296,-6.43075,-111.395,0.2658670549867109,0.0097935963915201
F_S_WWC_WM_688,2.2952,3.42508,18.1855,-11.1309,-0.91,0.57,7.24799,6.14556,31.8177,-58.9711,3.92818,0.1,-34.7095,-0.2,33.8697,-10.9198,-11.5174,-11.9691,122.109,34.4452,145.534,43.4288,-8.75718,0.2126758414651162,0.0048094522945249
F_S_WWC_WM_689,-2.42027,-5.27693,1.8372,13.0724,0.67,-1.25,17.6627,-0.812788,33.7603,48.618,-12.6005,-0.4,-27.6258,-0.1,-12.6768,20.2159,14.4443,-18.4996,103.026,-25.1644,24.9894,-30.1989,-95.1769,0.231394173538206,0.0091200967013822
F_S_WWC_WM_690,-6.0247,-5.96851,17.9524,6.4,1.69,-0.46,15.4196,5.13453,-40.7466,32.2258,-4.08795,0.7,4.30522,0.9,43.265,12.1007,12.358,0.196185,56.9466,48.2634,-49.0516,74.2109,-59.6409,0.2400767499401993,0.0040189796335471
F_S_WWC_WM_691,8.3489,2.0005,4.31193,16.4241,-0.44,-1.4,-1.00204,8.49113,44.0123,41.6157,-7.19333,0.8,-25.7833,0.2,15.3162,28.4966,6.79044,18.9536,-30.7934,26.1719,98.7231,74.5018,-17.8464,0.2576636645415282,0.0126739403177004
F_S_WWC_WM_692,-0.984406,8.56897,12.7023,11.0611,-1.18,1.79,8.4556,8.50611,-17.9458,7.09599,-6.19086,0.5,-17.7082,-0.1,-22.3219,-19.9227,-22.1116,51.8572,83.587,-43.2823,127.814,4.8239,-33.4671,0.2661528752757475,0.0131557200689195
F_S_WWC_WM_693,10.6885,-3.35733,1.64205,-18.7413,1.21,-1.21,5.27698,6.99778,13.3546,-22.0784,1.70953,0.3,-0.00628341,0.8,57.7151,-15.1186,-6.14367,-5.05854,-27.2674,-36.421,101.413,-27.0193,131.183,0.2104492992724252,0.0041209202548031
F_S_WWC_WM_694,4.99589,9.51522,17.9732,0.746453,0.98,1.86,10.6332,-1.45041,-24.0492,72.0605,-0.388454,0.8,36.5369,0.5,17.623,10.1165,21.0387,-10.0019,129.134,19.4551,132.599,-29.936,-22.2441,0.2338819782857142,0.0073001966369668
F_S_WWC_WM_695,-1.72994,-3.32696,18.2957,-1.80484,-1.66,-0.3,8.72573,-2.55329,-6.16984,-81.0808,-0.51302,0.0,24.2504,0.6,32.2072,2.29186,27.9652,33.3519,71.562,6.4821,-9.75925,65.2299,4.13438,0.2326336940664452,0.0066524301983581
F_S_WWC_WM_696,-6.78225,7.35284,12.5561,-3.63019,-0.24,0.55,10.0909,-3.11099,48.0564,50.5379,-11.2561,-0.3,18.836,0.1,41.6691,15.0459,-13.3777,4.98423,83.2855,34.2759,-6.21867,-56.0253,-100.029,0.2712755303255814,0.0078420258603391
F_S_WWC_WM_697,9.57647,-4.20234,2.92762,-2.38679,1.25,1.03,14.0645,-4.66051,44.2323,132.149,2.62056,-0.2,29.0986,-0.1,31.5132,15.3858,-8.45925,-24.7427,-27.6356,40.1925,99.6222,62.1508,-76.3287,0.2138285197973422,0.0076030465920165
F_S_WWC_WM_698,14.7942,-1.70443,4.66415,12.5388,-1.1,-0.61,8.54318,2.16372,49.087,29.2328,0.489951,0.6,37.5516,0.8,51.8538,18.3489,-3.55027,44.5543,-19.8305,-33.9209,54.3266,26.6718,-145.471,0.2375136158837208,0.0059637299497057
F_S_WWC_WM_699,3.22923,7.82559,-7.11964,0.299608,-0.66,-0.18,4.94164,-0.958639,38.9943,59.7656,-5.32869,0.6,-26.6591,0.7,-21.2378,-6.31918,19.736,35.7931,-38.7778,-2.36745,89.7489,55.6363,-187.533,0.2788092834717608,0.0064419906171727
F_S_WWC_WM_700,-0.656325,10.4698,9.9764,9.62379,-0.09,-1.57,18.28,-2.66116,7.14904,149.948,-9.22691,0.0,-27.7653,0.4,4.98828,-8.39301,-12.7634,47.0086,-35.9059,-37.4068,26.6962,79.922,8.04395,0.2962894516212624,0.0077347431199297
F_S_WWS_WM_1,10.1099,11.4064,-5.46415,-12.0162,2.26,-0.61,-5.53895,0.988306,-14.3908,88.4825,-12.8101,0.7,-15.4682,-0.3,-9.34836,23.849,1.58493,21.2484,103.785,-25.4121,-14.3906,28.4813,16.4525,0.2764027079568106,0.0109928775227716
F_S_WWS_WM_2,1.03776,-2.50048,7.12164,-13.0736,0.43,2.0,-2.40291,2.64545,-23.748,105.888,4.40581,0.7,-6.34908,-0.4,-1.07422,-16.9495,8.157,8.14634,45.08,-36.497,-16.9201,47.0299,125.643,0.2195220318139535,0.0048792853251653
F_S_WWS_WM_3,10.6885,7.9281,1.25661,-11.5463,-0.55,1.27,-5.84264,7.94372,49.2193,-33.3192,-5.88646,0.4,11.756,0.6,41.8471,17.3775,1.7845,-14.6882,127.773,35.0857,3.74546,64.5279,-56.1091,0.2419897817774086,0.0084639941432953
F_S_WWS_WM_4,14.5334,-1.17721,4.83007,-9.7897,1.19,2.33,12.9959,6.12042,-40.6043,-11.8186,-5.66616,-0.3,31.3316,0.3,9.76643,26.8499,5.58192,40.9572,30.6317,-41.1801,96.1223,21.3611,15.7273,0.2490263705249169,0.004049988642305
F_S_WWS_WM_5,12.4013,13.5985,-7.42478,1.53958,1.61,1.65,9.68012,1.93187,-42.2052,-84.3797,1.01613,-0.2,21.7387,0.0,26.2982,-13.4056,-6.84681,38.8872,93.1151,-10.7627,134.9,-23.1996,94.305,0.2566611369800665,0.0079878180541695
F_S_WWS_WM_7,-4.83583,3.7762,7.85474,10.4805,-1.11,2.45,10.4281,3.52759,10.0366,139.572,-3.17983,0.5,-34.9591,0.8,36.0917,24.216,-3.12102,10.687,109.759,4.99401,135.069,-48.7666,-23.5455,0.2286979421395349,0.0054158634997074
F_S_WWS_WM_8,12.633,-6.93043,17.1409,5.99832,-0.13,-0.49,-9.25067,-1.46593,13.8096,54.7081,-7.33866,0.6,-8.4669,1.0,-14.025,-5.04874,-12.8986,-2.24489,20.6727,-30.2447,107.968,-30.7289,38.0441,0.2191804346245847,0.0074329636620868
F_S_WWS_WM_9,-3.21032,-5.6486,19.5418,-13.942,0.32,1.33,-9.58623,-1.39111,-32.8516,74.847,-6.86976,-0.1,32.6224,0.0,-17.4558,17.9963,-12.1105,37.9954,47.7272,-34.6912,90.9158,29.8537,146.229,0.250721124269103,0.0042844739611759
F_S_WWS_WM_10,6.97352,-2.88655,9.75021,-11.8799,0.19,-0.01,-6.24626,8.85415,27.9209,-25.1838,-14.9975,-0.3,10.8894,-0.3,1.80588,-2.36095,-24.5383,15.6597,20.4083,37.1007,0.165822,61.3787,9.76996,0.2513182379202657,0.0052660884110037
F_S_WWS_WM_13,1.12961,5.62857,10.2434,-16.5333,-1.64,0.02,-8.74561,2.76618,9.70142,-82.2163,-13.9682,0.2,19.0303,0.8,44.8196,26.8822,-3.40121,22.7088,65.5835,-3.82065,137.84,0.33236,-151.535,0.2494278490631229,0.0041934767224264
F_S_WWS_WM_14,-2.96256,-7.55522,0.399867,7.48649,1.81,-0.72,-6.57662,9.98946,-46.6874,-59.3641,-11.6008,-0.2,20.9111,0.0,30.1805,4.22348,18.7686,28.5819,-14.1449,12.8771,94.6877,-38.9676,-26.1092,0.2518560365282392,0.005527820479194
F_S_WWS_WM_15,13.8832,12.4585,16.4925,-17.006,-1.74,1.29,16.2663,3.56231,44.9859,114.335,-1.04122,0.2,-11.6541,-0.3,3.07575,6.19208,-1.46832,-0.873207,39.4812,5.72965,120.126,32.523,53.4,0.2379105487641195,0.0075205913332814
F_S_WWS_WM_16,-0.405066,13.7781,-6.93812,15.3269,-0.85,-0.17,6.27646,-4.20453,-20.2767,56.2908,-8.37114,-0.3,-18.2202,0.0,8.74272,25.3704,18.2868,12.8457,-15.9314,12.1756,-14.8453,-16.5856,-88.3032,0.278548747551495,0.0100042172323822
F_S_WWS_WM_17,1.97793,-6.34605,6.55712,-4.85708,-0.86,-0.36,7.38657,-3.73617,-45.6278,-43.1497,1.79762,0.7,-3.73027,0.4,1.69229,1.99823,19.2095,25.4256,-26.6365,45.9524,-37.3922,-28.46,-184.179,0.2390733010332225,0.006911485443901
F_S_WWS_WM_18,8.42412,13.4793,3.00788,2.44136,-0.36,-0.29,-7.37007,1.82983,-36.1622,19.0177,-11.878,0.3,7.30238,-0.2,23.015,18.6451,-28.74,40.5623,77.7317,-32.8365,40.3494,-56.188,-188.105,0.2680998022990032,0.008909763371968
F_S_WWS_WM_19,-7.3255,2.8285,4.73723,12.9687,-0.48,0.38,1.71146,-0.474428,16.3957,-55.0455,-4.03375,-0.2,14.9894,-0.3,48.6114,-15.9121,3.99588,44.8749,106.746,4.74663,-46.5623,-15.0785,94.766,0.252769644255814,0.00719555952071
F_S_WWS_WM_20,7.94051,-1.956,5.39829,-7.96629,0.36,1.39,14.2488,6.78635,25.8901,55.8636,-3.91464,0.3,-38.9589,1.0,28.3864,24.3715,-11.3817,53.1882,-3.18943,37.6009,35.4897,17.73,-172.043,0.2570271025780731,0.0059989687112704
F_S_WWS_WM_21,-7.62291,5.51033,-0.685933,-0.0671004,-0.26,-0.1,9.60067,5.42122,34.4282,-11.3987,-0.010091,-0.3,-1.46415,0.3,-23.0138,-0.756505,-1.08802,14.7459,-9.08559,19.8305,46.111,-57.1347,142.137,0.267420206,0.0045565140963338
F_S_WWS_WM_22,3.63103,-2.83567,18.3826,-19.5256,1.46,-0.28,11.3657,3.54719,22.7839,-53.719,-11.7221,0.2,37.7065,-0.1,39.8712,-17.7849,-25.9193,3.79363,6.0343,-27.9975,95.4318,-55.1658,-119.453,0.2377281512491694,0.0049991889162029
F_S_WWS_WM_23,-4.87858,5.45388,-3.42238,-12.2633,-1.46,-1.34,-2.91008,8.07166,-22.051,113.641,1.92105,-0.3,13.4055,0.9,34.6579,-18.8859,-11.9337,-10.1461,-22.3522,15.2236,64.442,24.2438,24.6809,0.2224028585282392,0.0059702954147425
F_S_WWS_WM_24,4.4463,-3.93421,2.54147,-10.6458,1.69,-0.94,5.6076,7.44182,16.9014,136.853,3.14941,-0.3,-32.7334,0.8,-3.39338,-2.50247,9.96939,54.9885,66.2325,-30.3773,87.0861,53.6408,-152.546,0.2614700351827242,0.0052756773250275
F_S_WWS_WM_25,-4.39241,10.2037,10.3576,3.39793,-0.71,1.63,10.4966,0.0918085,1.13379,-29.2698,0.587417,-0.2,-21.98,1.0,18.493,11.379,-3.76446,51.7605,31.6866,-48.862,148.312,75.2262,-46.0773,0.2617156988737542,0.0073064823016192
F_S_WWS_WM_26,-6.31272,13.3011,5.68266,15.9415,0.85,1.51,12.7882,-1.926,-28.7895,149.3,3.28345,0.1,-15.9103,0.8,6.3967,-8.4709,-12.189,-15.6113,66.0353,5.92867,-34.0072,68.7317,19.6924,0.2258442529003322,0.0089047180924892
F_S_WWS_WM_27,-3.10985,5.92065,17.0092,-11.2134,1.43,1.63,10.69,3.86315,19.9555,137.495,-11.303,-0.1,-12.0609,0.2,-20.4407,25.9192,-0.932244,31.1969,-6.61818,-40.3024,48.7746,-48.0673,-148.771,0.253836861219269,0.0051913667046492
F_S_WWS_WM_28,-5.56375,11.3824,17.3038,7.41247,-1.62,1.91,13.4901,6.24127,7.1409,-47.2417,-10.2319,-0.3,-5.37119,-0.1,41.0484,24.7076,28.9555,-4.40516,45.6425,-1.99856,61.8086,35.5504,-182.001,0.2483720970531562,0.007938180073344
F_S_WWS_WM_29,12.9335,-4.85098,6.26527,13.7199,0.94,2.45,0.772729,8.98432,-14.0135,147.634,3.3902,0.2,16.8725,0.7,-8.13199,-0.32454,4.94047,53.5322,30.7721,-4.53353,22.2615,13.7652,46.79,0.2304872960797342,0.0051845040582026
F_S_WWS_WM_30,-4.61031,-3.5626,7.19624,12.2256,-1.53,2.47,0.596081,-1.61839,31.3813,-67.2589,-3.39965,0.0,-29.5612,0.1,46.8148,-7.35808,-4.09663,17.2496,-38.7778,31.1653,55.6087,62.8302,-154.038,0.2402812703488372,0.0040986224599449
F_S_WWS_WM_31,7.43103,5.77852,8.83336,2.56593,1.77,-1.09,-6.68081,-3.63749,34.4601,76.493,3.01195,0.5,-28.456,0.2,-6.6081,-7.30691,-13.1767,-17.9121,121.107,45.674,91.8386,-13.3508,-2.20381,0.2275701683455149,0.0089628528532406
F_S_WWS_WM_32,9.01404,6.63156,6.23093,-14.1893,0.58,2.39,5.72979,-1.95351,-38.5537,37.864,-14.2378,0.2,-27.6258,0.7,-12.8077,-14.2347,13.7608,44.4371,26.3825,18.933,-43.3371,-41.191,40.0421,0.266564092923588,0.0074923331470663
F_S_WWS_WM_33,-5.67476,5.21053,-2.28445,16.3777,0.42,1.35,7.85351,4.10143,-30.938,105.464,-1.69803,0.8,-2.86719,0.1,27.1462,11.6582,-28.8417,-2.08886,67.9503,46.6781,85.6384,14.2271,-134.24,0.2185668381063123,0.0073119701641783
F_S_WWS_WM_34,1.78754,-7.61369,14.263,9.98018,0.83,1.52,-0.108049,-2.78134,-27.6149,-57.2714,-6.16182,0.4,10.0594,-0.1,-18.2871,17.3151,29.7656,-12.3409,-26.0983,-13.4829,-33.2747,7.93756,33.2938,0.2335446420996678,0.005588546393952
F_S_WWS_WM_35,6.69669,10.2843,19.2933,5.84961,0.89,1.68,1.07035,5.37716,-21.5282,-73.9516,-4.96107,0.2,-38.5239,0.1,16.7989,-14.587,-9.35402,17.6741,-20.4865,43.8277,28.2571,40.5237,123.512,0.243778751820598,0.0061054206171103
F_S_WWS_WM_36,5.20527,-7.05529,-6.98621,-2.83808,0.16,0.08,0.698215,0.219354,15.1586,142.078,-3.83046,-0.4,-11.9176,0.4,14.4584,18.4153,-0.85356,-5.65076,17.3291,11.6634,77.0161,41.3316,143.872,0.2333630770166113,0.0037461489447892
F_S_WWS_WM_38,14.3719,3.37511,-3.45133,-8.35168,0.01,1.74,-9.66225,0.754837,41.0307,-66.2037,1.13868,0.1,-31.7043,0.2,6.91594,-19.719,-14.5817,-18.4117,95.0554,-20.3612,53.1141,73.5296,-88.8425,0.229773457910299,0.008449741051727
F_S_WWS_WM_39,0.352927,4.27399,-3.73338,17.2916,0.1,-1.64,4.04963,0.789449,-7.53291,30.1667,4.96599,0.6,17.7352,0.1,40.021,29.7907,27.0799,7.4309,82.09,20.0841,45.6146,72.3531,66.1779,0.2138686338405315,0.0052283184404751
F_S_WWS_WM_40,11.5596,3.03627,-2.04842,-18.6151,-1.77,2.3,-0.215358,4.46855,-2.52196,104.738,-1.14567,0.4,-2.79636,0.9,38.5593,24.5908,2.33707,38.2728,-33.1039,-4.92039,83.4428,25.2022,136.714,0.229352890179402,0.0150108948144736
F_S_WWS_WM_41,4.09642,7.97004,14.1943,9.78241,2.0,-0.66,-9.79986,0.15979,24.5197,-21.7386,-12.015,0.6,26.8853,0.0,55.3732,5.81572,27.2336,22.3623,98.6354,11.9421,96.7248,27.6344,77.0761,0.2439083094053156,0.0053032501999985
F_S_WWS_WM_42,6.39585,6.92739,0.457716,10.9882,-1.37,-1.69,14.7947,7.52365,-39.3882,-28.3226,-0.585328,0.5,2.78356,0.8,-23.4437,23.9532,-6.27271,0.994433,125.836,31.8473,19.5392,-1.10282,109.13,0.2265611055548173,0.0059840868833037
F_S_WWS_WM_43,1.31979,13.6947,9.42833,2.03442,0.89,-0.4,-2.50209,5.16144,-49.7657,74.3345,2.66687,0.1,27.0032,0.7,20.3743,-11.657,18.3606,-16.1725,32.8735,20.4385,139.896,73.8565,-173.595,0.2335446066777408,0.0080015789792003
F_S_WWS_WM_44,4.40908,-3.07673,15.8467,7.78061,2.14,0.73,12.6016,6.95339,-42.4619,-6.37813,-9.76115,0.3,-19.5622,-0.2,29.7575,23.3228,-6.74542,-8.5401,-59.1558,-31.9442,109.725,78.0195,84.2819,0.2415588498837209,0.0041934210158355
F_S_WWS_WM_45,-1.54275,8.26849,8.02276,-14.6896,0.04,-0.84,10.3785,3.60404,-20.7554,-55.5229,-14.7152,-0.2,-28.9246,-0.3,31.9796,22.4257,-27.3962,52.865,-4.13193,1.80785,0.943952,45.055,-136.784,0.2880923072225914,0.0067669637530841
F_S_WWS_WM_47,10.7475,-2.27331,6.85358,1.20524,-1.07,-0.91,11.66,8.09691,-7.7568,-92.998,-5.76663,0.0,7.63005,0.1,-6.36764,24.0717,18.0311,0.43422,5.93888,15.3816,122.096,-27.6029,-194.365,0.2194466194883721,0.0053068704056468
F_S_WWS_WM_48,8.87437,9.5542,19.8196,-11.3892,-1.03,-0.38,-1.78541,5.51706,-29.468,146.33,-6.22511,0.5,-23.8553,0.6,59.0362,-4.00774,13.679,-10.129,70.0449,7.06585,-4.26026,49.6234,-110.053,0.245343941116279,0.0061227635689208
F_S_WWS_WM_49,-3.78489,-5.5895,-5.57345,9.59035,0.79,0.84,-4.67783,3.96676,-21.1336,95.5069,1.53689,0.0,-38.9717,-0.3,18.1899,5.75139,27.8176,-10.5057,95.8695,-7.12425,143.377,17.0441,87.1995,0.2160260942392026,0.0053294717025979
F_S_WWS_WM_50,12.7292,8.3514,-7.15801,6.1202,0.45,1.66,12.6331,-2.81128,-38.326,8.37807,-11.9864,0.7,-6.78611,0.4,32.711,0.683829,-7.2127,52.7046,-17.5864,-27.62,114.124,44.9356,133.68,0.2805005980033222,0.0048591666140795
F_S_WWS_WM_51,4.01519,1.78951,3.97158,8.68468,0.75,-1.12,-8.04017,4.31784,-2.88838,37.4139,-11.4571,-0.3,-18.7737,0.8,19.542,13.1763,-26.2913,-12.9201,-42.1535,-15.2952,147.512,-48.9059,-59.4077,0.2316682831328903,0.0082949770327864
F_S_WWS_WM_52,-6.06268,4.02723,0.876975,-18.9561,0.29,-1.73,16.5415,-1.56345,-43.1796,-49.2291,-4.35783,0.2,2.67565,0.3,24.4472,20.1422,-5.43766,35.1974,-35.8355,-35.8973,99.9447,76.8117,-1.24425,0.2458753526079734,0.0077482965865311
F_S_WWS_WM_53,-3.64647,11.6744,19.2246,-13.3196,-0.29,1.76,0.0795703,1.81397,-46.3118,3.68666,-9.25189,-0.2,3.59731,1.0,14.5889,1.05082,11.2466,-19.7039,57.099,-8.83084,112.34,-0.641698,-65.1885,0.2373993550498338,0.0066963656910494
F_S_WWS_WM_55,13.1353,1.93078,9.32299,-10.9935,0.59,-1.24,-1.64344,-4.92366,14.5829,-61.2858,-7.48999,0.3,8.32843,-0.1,9.89929,-7.68389,-26.8854,23.6259,104.28,-45.9744,16.2842,-57.8694,85.6533,0.2359979759202658,0.006137180630411
F_S_WWS_WM_56,-0.0388756,7.41232,12.3098,16.6153,1.09,0.95,-9.55242,6.90909,10.2509,46.4007,-12.5634,0.2,25.8662,0.6,-24.9286,12.1821,18.2327,0.679624,-55.6252,-12.8859,86.0909,12.9676,126.022,0.2476290909767441,0.0066091576399329
F_S_WWS_WM_57,-5.98851,4.07936,19.7971,18.6016,0.72,-1.23,1.48677,1.84382,43.7524,4.22485,-8.37552,0.0,-21.6,0.4,38.3261,-15.4442,-21.8855,4.0334,-4.87615,8.66135,90.8275,-14.2313,59.9834,0.2407447482425249,0.003942495475914
F_S_WWS_WM_58,-6.8927,0.191741,5.08488,2.95786,0.44,-1.36,-2.67982,5.09923,-33.9468,-86.4654,-2.27495,0.6,29.165,0.5,8.59919,-12.4803,-3.45668,48.9472,59.1773,1.12825,149.105,26.0758,137.382,0.2498677516511627,0.0046804194695423
F_S_WWS_WM_59,1.16844,8.81047,7.91095,-3.98225,-0.61,-0.13,9.98959,3.75343,-43.0258,70.4447,-5.71221,0.2,-12.4045,-0.1,-24.4181,8.45809,27.5041,-13.1739,43.9449,-47.0876,80.607,-29.3383,113.353,0.2309625321063123,0.0051919314739872
F_S_WWS_WM_60,-6.70991,-6.24441,5.86238,1.3463,-0.58,-1.5,13.4125,2.1444,16.5428,-8.04368,-2.28827,0.5,38.5761,-0.1,40.6825,1.12416,9.69321,23.7555,113.983,-46.3008,96.9151,45.4771,-90.8983,0.2214240877242525,0.004742331128783
F_S_WWS_WM_61,-3.95586,3.57233,-2.00879,-16.6812,0.13,2.29,-1.84489,4.78959,2.02552,-50.1428,-8.07586,0.7,-23.2956,0.9,-17.8994,3.72529,20.2116,39.4137,99.5412,-14.486,42.0532,-7.94132,-138.19,0.2350395700033222,0.0051077579726694
F_S_WWS_WM_63,12.6839,12.234,-5.32359,6.92844,1.16,-1.59,-1.9296,-2.04512,20.5853,-48.2582,-10.3974,-0.1,-34.8116,-0.4,-9.81795,15.4381,1.28191,29.7391,8.79057,23.333,75.0177,70.1269,-25.4477,0.2885560458770764,0.0077440254353111
F_S_WWS_WM_65,3.68679,3.21829,-5.85023,-12.2034,-0.8,0.21,-6.36673,6.64293,-41.2796,-79.4199,0.120779,-0.2,-19.4659,0.9,0.36407,18.8088,-17.3213,46.3782,51.6223,19.2904,37.765,51.8599,-115.612,0.2336042522392026,0.0062223129926532
F_S_WWS_WM_66,5.2301,1.38006,-7.47713,-12.9914,-1.55,2.22,11.2614,2.00545,-42.2904,-49.1283,-2.42039,0.6,-24.6934,0.0,27.8351,22.8886,12.1077,-1.9036,-11.5411,17.6989,73.4172,-50.0044,14.8278,0.2236113082358804,0.0041001398507405
F_S_WWS_WM_67,1.49218,8.4468,2.79728,0.958303,1.92,-0.78,-5.37821,3.33305,3.07468,143.336,-1.86766,0.7,34.8825,0.7,-0.856744,26.9475,-8.05447,33.613,95.5656,42.4647,124.918,30.161,-84.0097,0.2422584987873754,0.0062642207723791
F_S_WWS_WM_68,8.65745,8.99024,8.79453,5.66608,1.03,0.58,-0.314952,-0.52494,-47.5101,-76.7586,-2.10159,0.1,32.8529,0.4,45.495,25.0571,-16.1636,-3.88847,-30.522,-48.5251,40.6694,15.8643,-113.417,0.2316017139269103,0.0059656521062343
F_S_WWS_WM_70,6.81563,0.386117,-6.56008,3.60531,-0.1,-0.8,8.96836,-2.91352,32.3345,17.598,-6.61017,0.5,10.329,-0.1,-21.4003,27.084,-2.6999,47.5399,81.92,37.2096,-8.55409,-3.92932,-195.616,0.2608848247275748,0.0071127977803456
F_S_WWS_WM_71,5.16265,-6.99089,7.00028,-8.09272,1.48,-0.58,11.8357,8.37785,2.67085,-82.9623,1.50487,0.7,-22.1097,0.4,21.5526,19.2907,24.3591,-21.4439,-10.7403,-6.54833,-20.5518,63.0411,-109.202,0.2191386897408637,0.0042764960935994
F_S_WWS_WM_72,-7.08536,-7.41645,1.70528,-13.4914,-0.31,-1.27,11.4561,8.06763,10.9957,-17.2091,-12.8885,0.7,-19.2613,0.6,35.0653,5.39458,8.69396,51.0981,-6.44178,5.14348,72.1611,80.6637,54.7768,0.2552067244584718,0.0037405018611141
F_S_WWS_WM_73,2.01438,-2.96881,5.55751,-18.067,0.56,-0.64,-8.02077,1.02883,43.3045,32.9451,-0.158323,0.5,38.9495,-0.3,15.1732,18.1055,1.18185,-2.38861,78.2988,11.1016,74.281,63.3661,-195.349,0.2199462431893687,0.0059057295246276
F_S_WWS_WM_75,13.9331,-1.16466,14.343,19.3653,-0.78,1.1,4.48063,7.32167,31.6496,144.769,-9.27697,-0.2,-6.11959,0.9,16.5981,0.144484,4.85756,-16.2127,-17.7229,20.8284,12.0725,66.794,0.458509,0.2409425772425249,0.005367168109494
F_S_WWS_WM_76,8.47163,1.92059,-6.37973,-7.61462,0.15,0.44,14.657,6.57401,-42.583,9.89722,4.78586,0.6,-8.42237,-0.1,24.7564,-15.6695,-2.88566,-7.45974,119.717,-39.6603,122.338,-9.38895,-108.961,0.2196219853654485,0.0083594166008184
F_S_WWS_WM_78,6.0752,3.63529,1.03659,-3.17428,-0.18,2.08,18.0556,4.34223,-12.2671,148.793,-7.482,-0.1,-39.8823,0.0,27.6621,-18.8328,17.7967,23.1288,60.3413,-8.55942,27.2912,-59.2143,21.7907,0.2510030901594684,0.008754159046195
F_S_WWS_WM_79,11.1432,6.30253,-5.30186,15.2918,1.21,2.18,-1.05702,0.780783,-18.8297,54.3632,-0.115303,0.5,-0.348883,-0.2,35.8074,25.1178,-15.5874,11.4857,-41.883,1.44293,-51.6168,80.0676,-33.5897,0.232745999448505,0.0070389873952186
F_S_WWS_WM_80,3.63991,-2.08332,15.3919,-3.92246,1.66,0.06,4.66926,8.96062,37.9358,-83.2544,-12.3034,0.3,-30.676,-0.1,-1.89964,-13.7564,3.5526,50.6538,62.4915,21.847,-2.42089,-47.77,104.271,0.2625629279435216,0.0069296201263744
F_S_WWS_WM_81,-6.43278,-3.23396,3.62362,5.6013,1.36,1.75,7.88908,6.53094,-0.48562,-39.8002,4.87345,-0.3,34.5849,0.7,2.37074,4.30935,-25.1647,16.16,103.569,35.2674,-12.6869,19.5177,60.0568,0.2289698239767442,0.0050858279775202
F_S_WWS_WM_82,-4.21357,-0.0894318,7.11488,-8.87454,-1.4,-1.62,-3.1281,6.55532,24.3209,-43.8126,-12.6938,0.7,16.9512,0.9,12.3103,9.58312,-17.8279,16.741,40.1414,27.2799,22.9983,-54.4601,115.332,0.2493533726279069,0.0051884785071022
