Experiment,B_Ramp_Angle,B_Diffusor_Angle,B_Trunklid_Angle,C_Side_Mirrors_Rotation,D_Rear_Window_Inclination,D_Winscreen_Inclination,C_Side_Mirrors_Translate_X,C_Side_Mirrors_Translate_Z,D_Winscreen_Length,D_Rear_Window_Length,E_A_B_C_Pillar_Thickness,G_Trunklid_Curvature,G_Trunklid_Length,H_Front_Bumper_Curvature,H_Front_Bumper_Length,F_Door_Handles_Thickness,F_Door_Handles_Z_Position,E_Fenders_Arch_Offset,A_Car_Length,F_Door_Handles_X_Position,A_Car_Width,A_Car_Roof_Height,A_Car_Green_House_Angle,Average Cd,Std Cd,Average Cl,Std Cl,Average Cl_f,Std Cl_f,Average Cl_r,Std Cl_r
F_S_WWS_WM_013,1.12961,5.62857,10.2434,-16.5333,-1.64,0.02,-8.74561,2.76618,9.70142,-82.2163,-13.9682,0.2,19.0303,0.8,44.8196,26.8822,-3.40121,22.7088,65.5835,-3.82065,137.84,0.33236,-151.535,0.232082947744186,0.004723921986769,-0.1041925079013289,0.0209848668313662,-0.0971415722179402,0.0071443528766473,-0.0070509356878149,0.0212282001345289
F_S_WWS_WM_014,-2.96256,-7.55522,0.399867,7.48649,1.81,-0.72,-6.57662,9.98946,-46.6874,-59.3641,-11.6008,-0.2,20.9111,0.0,30.1805,4.22348,18.7686,28.5819,-14.1449,12.8771,94.6877,-38.9676,-26.1092,0.2504604175548172,0.0050947112328748,0.0235906053823455,0.0187490362183046,-0.1374955216976744,0.0092851703268373,0.161086127089701,0.0154528297974533
F_S_WWS_WM_015,13.8832,12.4585,16.4925,-17.006,-1.74,1.29,16.2663,3.56231,44.9859,114.335,-1.04122,0.2,-11.6541,-0.3,3.07575,6.19208,-1.46832,-0.873207,39.4812,5.72965,120.126,32.523,53.4,0.2359978170465116,0.0094878717703284,-0.1318729916348837,0.0451797276934258,-0.0937008979843853,0.0116467907230464,-0.0381720936394152,0.04237015021105
F_S_WWS_WM_016,-0.405066,13.7781,-6.93812,15.3269,-0.85,-0.17,6.27646,-4.20453,-20.2767,56.2908,-8.37114,-0.3,-18.2202,0.0,8.74272,25.3704,18.2868,12.8457,-15.9314,12.1756,-14.8453,-16.5856,-88.3032,0.2800594728704319,0.0059048487975194,0.0513051827990697,0.0205741053662857,-0.0990767922039867,0.0123755953019888,0.1503819749900332,0.0173809280002859
F_S_WWS_WM_018,8.42412,13.4793,3.00788,2.44136,-0.36,-0.29,-7.37007,1.82983,-36.1622,19.0177,-11.878,0.3,7.30238,-0.2,23.015,18.6451,-28.74,40.5623,77.7317,-32.8365,40.3494,-56.188,-188.105,0.2691084054086379,0.0035993105241349,-0.0850798953598006,0.0352437207203491,-0.0844380983867109,0.0091348986389923,-0.0006417969609601,0.0368328992415321
F_S_WWS_WM_019,-7.3255,2.8285,4.73723,12.9687,-0.48,0.38,1.71146,-0.474428,16.3957,-55.0455,-4.03375,-0.2,14.9894,-0.3,48.6114,-15.9121,3.99588,44.8749,106.746,4.74663,-46.5623,-15.0785,94.766,0.2604434451461794,0.0031908689012357,-0.1258981394023255,0.0141287827029629,-0.1748585054916943,0.0082294015833433,0.0489603660913621,0.0117143252836689
F_S_WWS_WM_020,7.94051,-1.956,5.39829,-7.96629,0.36,1.39,14.2488,6.78635,25.8901,55.8636,-3.91464,0.3,-38.9589,1.0,28.3864,24.3715,-11.3817,53.1882,-3.18943,37.6009,35.4897,17.73,-172.043,0.2435365519601329,0.007041165830901,0.0030581379161461,0.0161144552138203,-0.0627917405242524,0.008972917789497,0.065849878441196,0.0152600266794459
F_S_WWS_WM_021,-7.62291,5.51033,-0.685933,-0.0671004,-0.26,-0.1,9.60067,5.42122,34.4282,-11.3987,-0.010091,-0.3,-1.46415,0.3,-23.0138,-0.756505,-1.08802,14.7459,-9.08559,19.8305,46.111,-57.1347,142.137,0.2635564102624584,0.0032626473176251,-0.0266180038282724,0.0096161701835804,-0.1774477706445182,0.0054507548833022,0.150829766847176,0.0112630386807917
F_S_WWS_WM_022,3.63103,-2.83567,18.3826,-19.5256,1.46,-0.28,11.3657,3.54719,22.7839,-53.719,-11.7221,0.2,37.7065,-0.1,39.8712,-17.7849,-25.9193,3.79363,6.0343,-27.9975,95.4318,-55.1658,-119.453,0.2277504567043189,0.0034290585879061,-0.0759941652863787,0.0144191112551578,-0.0965815928009966,0.0042812025038547,0.0205874275157565,0.0142590772069525
F_S_WWS_WM_023,-4.87858,5.45388,-3.42238,-12.2633,-1.46,-1.34,-2.91008,8.07166,-22.051,113.641,1.92105,-0.3,13.4055,0.9,34.6579,-18.8859,-11.9337,-10.1461,-22.3522,15.2236,64.442,24.2438,24.6809,0.2189469042225913,0.0079583228324317,-0.0456311252693488,0.0257977837900866,-0.1594366828704319,0.0092128035758658,0.1138055576129568,0.026640191644636
F_S_WWS_WM_024,4.4463,-3.93421,2.54147,-10.6458,1.69,-0.94,5.6076,7.44182,16.9014,136.853,3.14941,-0.3,-32.7334,0.8,-3.39338,-2.50247,9.96939,54.9885,66.2325,-30.3773,87.0861,53.6408,-152.546,0.2473321146810631,0.0069675330713966,0.0403577913946843,0.0149490649160426,-0.1032443690501661,0.0090029853365071,0.143602160461794,0.0115527761422477
F_S_WWS_WM_025,-4.39241,10.2037,10.3576,3.39793,-0.71,1.63,10.4966,0.0918085,1.13379,-29.2698,0.587417,-0.2,-21.98,1.0,18.493,11.379,-3.76446,51.7605,31.6866,-48.862,148.312,75.2262,-46.0773,0.2694873429634551,0.0050001094741688,-0.0023395970367013,0.0176247671908964,-0.1450884220631229,0.0070982867437229,0.1427488250332226,0.0194627338294015
F_S_WWS_WM_026,-6.31272,13.3011,5.68266,15.9415,0.85,1.51,12.7882,-1.926,-28.7895,149.3,3.28345,0.1,-15.9103,0.8,6.3967,-8.4709,-12.189,-15.6113,66.0353,5.92867,-34.0072,68.7317,19.6924,0.2268429401860465,0.0137958121546088,-0.0985532871885647,0.0469872245815914,-0.1542083800465116,0.0092425419082838,0.0556550928391627,0.046768179851992
F_S_WWS_WM_027,-3.10985,5.92065,17.0092,-11.2134,1.43,1.63,10.69,3.86315,19.9555,137.495,-11.303,-0.1,-12.0609,0.2,-20.4407,25.9192,-0.932244,31.1969,-6.61818,-40.3024,48.7746,-48.0673,-148.771,0.2672209700897009,0.0082590187249742,-0.1280036065611295,0.0425624218337973,-0.1705946492558139,0.0181234537101045,0.0425910426523887,0.0353861523797474
F_S_WWS_WM_028,-5.56375,11.3824,17.3038,7.41247,-1.62,1.91,13.4901,6.24127,7.1409,-47.2417,-10.2319,-0.3,-5.37119,-0.1,41.0484,24.7076,28.9555,-4.40516,45.6425,-1.99856,61.8086,35.5504,-182.001,0.2387090333222591,0.0044606740976747,-0.1412400283089701,0.0190832905037591,-0.1919759725415282,0.0098864645289123,0.0507359442325581,0.0193322030545486
F_S_WWS_WM_029,12.9335,-4.85098,6.26527,13.7199,0.94,2.45,0.772729,8.98432,-14.0135,147.634,3.3902,0.2,16.8725,0.7,-8.13199,-0.32454,4.94047,53.5322,30.7721,-4.53353,22.2615,13.7652,46.79,0.2272935406943521,0.0061994808660633,0.0255731808993355,0.0204644335445724,-0.0294154279438538,0.0103177954071372,0.0549886088382059,0.0165565370307421
F_S_WWS_WM_030,-4.61031,-3.5626,7.19624,12.2256,-1.53,2.47,0.596081,-1.61839,31.3813,-67.2589,-3.39965,0.0,-29.5612,0.1,46.8148,-7.35808,-4.09663,17.2496,-38.7778,31.1653,55.6087,62.8302,-154.038,0.232540334013289,0.0045571984019186,-0.0479109321966445,0.0226298041662506,-0.1670982147740863,0.0135953938140499,0.1191872825657807,0.0128974440340225
F_S_WWS_WM_031,7.43103,5.77852,8.83336,2.56593,1.77,-1.09,-6.68081,-3.63749,34.4601,76.493,3.01195,0.5,-28.456,0.2,-6.6081,-7.30691,-13.1767,-17.9121,121.107,45.674,91.8386,-13.3508,-2.20381,0.2200651937873754,0.0082040986733292,-0.0831483171269103,0.0349445693605502,-0.0887469204372093,0.0120183305971487,0.0055986032848073,0.0393664997387845
F_S_WWS_WM_033,-5.67476,5.21053,-2.28445,16.3777,0.42,1.35,7.85351,4.10143,-30.938,105.464,-1.69803,0.8,-2.86719,0.1,27.1462,11.6582,-28.8417,-2.08886,67.9503,46.6781,85.6384,14.2271,-134.24,0.2241973206112957,0.0039620025272594,-0.0818005836511627,0.0198871660413039,-0.1919045505315614,0.010587457106844,0.1101039669019933,0.0159826655232909
F_S_WWS_WM_034,1.78754,-7.61369,14.263,9.98018,0.83,1.52,-0.108049,-2.78134,-27.6149,-57.2714,-6.16182,0.4,10.0594,-0.1,-18.2871,17.3151,29.7656,-12.3409,-26.0983,-13.4829,-33.2747,7.93756,33.2938,0.2342101144850498,0.0059213396091117,-0.0442067802285681,0.0254830723830461,-0.1166786879355481,0.0162331217622204,0.0724719076930232,0.0168993468910374
F_S_WWS_WM_035,6.69669,10.2843,19.2933,5.84961,0.89,1.68,1.07035,5.37716,-21.5282,-73.9516,-4.96107,0.2,-38.5239,0.1,16.7989,-14.587,-9.35402,17.6741,-20.4865,43.8277,28.2571,40.5237,123.512,0.2447256449667773,0.008686691279729,-0.0411616039594684,0.0133916720106405,-0.0937126378820598,0.0103504205809464,0.0525510339302325,0.0098193613702272
F_S_WWS_WM_036,5.20527,-7.05529,-6.98621,-2.83808,0.16,0.08,0.698215,0.219354,15.1586,142.078,-3.83046,-0.4,-11.9176,0.4,14.4584,18.4153,-0.85356,-5.65076,17.3291,11.6634,77.0161,41.3316,143.872,0.2324507394784053,0.0051733797572201,0.0856599494488372,0.0164575752334792,-0.0858176515847176,0.0082052139519443,0.1714776010797342,0.0124132573622599
F_S_WWS_WM_037,6.05617,9.80279,1.41006,7.70639,0.55,-1.71,-9.34656,-2.24316,19.7967,-80.1042,-0.725153,0.3,-0.559962,0.5,27.2264,17.9151,-29.3865,10.445,69.2763,-25.483,144.935,83.6234,-151.397,0.2396195598538205,0.0073634801926947,-0.0096684949182956,0.0545502367784917,-0.1072149989681063,0.0122765762209172,0.0975465040408372,0.0479628388646611
F_S_WWS_WM_038,14.3719,3.37511,-3.45133,-8.35168,0.01,1.74,-9.66225,0.754837,41.0307,-66.2037,1.13868,0.1,-31.7043,0.2,6.91594,-19.719,-14.5817,-18.4117,95.0554,-20.3612,53.1141,73.5296,-88.8425,0.2244229787475083,0.0052723496805315,0.0216088778382757,0.0222771969514518,-0.0561558429176079,0.0084715096401576,0.0777647207561461,0.0184229589893439
F_S_WWS_WM_039,0.352927,4.27399,-3.73338,17.2916,0.1,-1.64,4.04963,0.789449,-7.53291,30.1667,4.96599,0.6,17.7352,0.1,40.021,29.7907,27.0799,7.4309,82.09,20.0841,45.6146,72.3531,66.1779,0.2242840170963455,0.0079030086792002,0.0037379582714485,0.0205772029140477,-0.1198975100996677,0.0076292043251105,0.1236354683700996,0.0209831860585841
F_S_WWS_WM_040,11.5596,3.03627,-2.04842,-18.6151,-1.77,2.3,-0.215358,4.46855,-2.52196,104.738,-1.14567,0.4,-2.79636,0.9,38.5593,24.5908,2.33707,38.2728,-33.1039,-4.92039,83.4428,25.2022,136.714,0.239310792385382,0.006564842005359,0.0350757411982225,0.019881939636254,-0.0414520233614617,0.0100865714384226,0.0765277645591362,0.0164424978493389
F_S_WWS_WM_042,6.39585,6.92739,0.457716,10.9882,-1.37,-1.69,14.7947,7.52365,-39.3882,-28.3226,-0.585328,0.5,2.78356,0.8,-23.4437,23.9532,-6.27271,0.994433,125.836,31.8473,19.5392,-1.10282,109.13,0.2251188122724252,0.0060925104541962,-0.1148260694219269,0.0467666066821191,-0.0925629534744186,0.0100884843999879,-0.0222631159186049,0.0509565502187434
F_S_WWS_WM_043,1.31979,13.6947,9.42833,2.03442,0.89,-0.4,-2.50209,5.16144,-49.7657,74.3345,2.66687,0.1,27.0032,0.7,20.3743,-11.657,18.3606,-16.1725,32.8735,20.4385,139.896,73.8565,-173.595,0.2282673042524917,0.0081785963895473,-0.0127304515074813,0.025968554157832,-0.1158634959009966,0.0104685586001855,0.1031330443877076,0.0277823431479859
F_S_WWS_WM_044,4.40908,-3.07673,15.8467,7.78061,2.14,0.73,12.6016,6.95339,-42.4619,-6.37813,-9.76115,0.3,-19.5622,-0.2,29.7575,23.3228,-6.74542,-8.5401,-59.1558,-31.9442,109.725,78.0195,84.2819,0.2386835127973422,0.0041512068264398,-0.0171455351433355,0.0259376360613622,-0.129358219461794,0.009626757414784,0.1122126843232558,0.0198984495997093
F_S_WWS_WM_045,-1.54275,8.26849,8.02276,-14.6896,0.04,-0.84,10.3785,3.60404,-20.7554,-55.5229,-14.7152,-0.2,-28.9246,-0.3,31.9796,22.4257,-27.3962,52.865,-4.13193,1.80785,0.943952,45.055,-136.784,0.2832513909833887,0.0053866571713925,-0.0511965540847176,0.0194723026852265,-0.1278997387076411,0.0087368284651016,0.0767031846212624,0.0190598633540513
F_S_WWS_WM_046,0.0703992,-0.233712,6.56576,3.67604,-1.28,-1.16,-8.94106,7.38831,-40.27,33.4018,-0.795495,0.7,9.4827,0.8,49.3001,13.2654,21.2681,7.00691,-46.2112,-26.0759,112.593,11.4036,76.8045,0.2092586431428571,0.0030108561427313,-0.1262157927920265,0.0196624315884218,-0.1504366830664452,0.0055372669878586,0.0242208902756182,0.0190766449938703
F_S_WWS_WM_047,10.7475,-2.27331,6.85358,1.20524,-1.07,-0.91,11.66,8.09691,-7.7568,-92.998,-5.76663,0.0,7.63005,0.1,-6.36764,24.0717,18.0311,0.43422,5.93888,15.3816,122.096,-27.6029,-194.365,0.2190480178039867,0.0046549511744381,-0.0210836367835514,0.0178364570420155,-0.060549275444186,0.0097223758511884,0.0394656386607973,0.0183807230865165
F_S_WWS_WM_048,8.87437,9.5542,19.8196,-11.3892,-1.03,-0.38,-1.78541,5.51706,-29.468,146.33,-6.22511,0.5,-23.8553,0.6,59.0362,-4.00774,13.679,-10.129,70.0449,7.06585,-4.26026,49.6234,-110.053,0.2378444368305647,0.0063298166755927,-0.0738396618740863,0.0195358879291525,-0.0403390716382059,0.0059314824923277,-0.0335005902379734,0.018550680790329
F_S_WWS_WM_049,-3.78489,-5.5895,-5.57345,9.59035,0.79,0.84,-4.67783,3.96676,-21.1336,95.5069,1.53689,0.0,-38.9717,-0.3,18.1899,5.75139,27.8176,-10.5057,95.8695,-7.12425,143.377,17.0441,87.1995,0.2171448907707641,0.0048896064157529,-0.0107459379580199,0.0231406440406531,-0.1905503531694352,0.0069915066259231,0.1798044152159468,0.0198891977249451
F_S_WWS_WM_050,12.7292,8.3514,-7.15801,6.1202,0.45,1.66,12.6331,-2.81128,-38.326,8.37807,-11.9864,0.7,-6.78611,0.4,32.711,0.683829,-7.2127,52.7046,-17.5864,-27.62,114.124,44.9356,133.68,0.2719733746910299,0.0122982618861827,0.0180447428490099,0.0272721395654586,-0.0849638390352159,0.0144210672600788,0.1030085819079734,0.0223037984362378
F_S_WWS_WM_051,4.01519,1.78951,3.97158,8.68468,0.75,-1.12,-8.04017,4.31784,-2.88838,37.4139,-11.4571,-0.3,-18.7737,0.8,19.542,13.1763,-26.2913,-12.9201,-42.1535,-15.2952,147.512,-48.9059,-59.4077,0.2292067583887043,0.006736367318044,-0.0400714689586411,0.0299819107328174,-0.0871256653770764,0.011157499383542,0.0470541964316611,0.0282019235148916
F_S_WWS_WM_053,-3.64647,11.6744,19.2246,-13.3196,-0.29,1.76,0.0795703,1.81397,-46.3118,3.68666,-9.25189,-0.2,3.59731,1.0,14.5889,1.05082,11.2466,-19.7039,57.099,-8.83084,112.34,-0.641698,-65.1885,0.2461481434451827,0.0073164569894609,-0.1463753739667774,0.0285251551942136,-0.1545083233488372,0.0146210234473385,0.008132949392578,0.0204149359571718
F_S_WWS_WM_054,4.26423,4.82081,-0.0237125,12.9125,2.33,-0.77,-0.638662,-0.0671311,36.9819,16.2219,-6.03981,0.5,26.7122,0.8,-3.00514,15.5079,-11.4415,-19.0879,63.7381,-47.553,-13.1113,36.772,-198.922,0.2312557267541528,0.0053757691774632,-0.0696003284900332,0.0269732118397908,-0.0991951396960132,0.0157216741981184,0.0295948111908069,0.0223691431656046
F_S_WWS_WM_055,13.1353,1.93078,9.32299,-10.9935,0.59,-1.24,-1.64344,-4.92366,14.5829,-61.2858,-7.48999,0.3,8.32843,-0.1,9.89929,-7.68389,-26.8854,23.6259,104.28,-45.9744,16.2842,-57.8694,85.6533,0.2511251281993356,0.0067973214489198,-0.0877501315275747,0.0189631854379952,-0.0546983112382059,0.0108729701900536,-0.033051820290774,0.0172233084827182
F_S_WWS_WM_056,-0.0388756,7.41232,12.3098,16.6153,1.09,0.95,-9.55242,6.90909,10.2509,46.4007,-12.5634,0.2,25.8662,0.6,-24.9286,12.1821,18.2327,0.679624,-55.6252,-12.8859,86.0909,12.9676,126.022,0.2564167322724252,0.0112136604412947,-0.1103024132588039,0.0334478493084005,-0.15170301320598,0.0151716812918845,0.0414005999235097,0.0304654738834846
F_S_WWS_WM_057,-5.98851,4.07936,19.7971,18.6016,0.72,-1.23,1.48677,1.84382,43.7524,4.22485,-8.37552,0.0,-21.6,0.4,38.3261,-15.4442,-21.8855,4.0334,-4.87615,8.66135,90.8275,-14.2313,59.9834,0.2378717266046511,0.0038356148404339,-0.1733954727973422,0.0153503141419776,-0.2247625485747508,0.0078153725642563,0.0513670758016611,0.0126154988107284
F_S_WWS_WM_058,-6.8927,0.191741,5.08488,2.95786,0.44,-1.36,-2.67982,5.09923,-33.9468,-86.4654,-2.27495,0.6,29.165,0.5,8.59919,-12.4803,-3.45668,48.9472,59.1773,1.12825,149.105,26.0758,137.382,0.2392118253355482,0.003420325445924,-0.0794974095495016,0.0115168532747339,-0.2045363428770764,0.0043309253021952,0.1250389332691029,0.0115676762020344
F_S_WWS_WM_059,1.16844,8.81047,7.91095,-3.98225,-0.61,-0.13,9.98959,3.75343,-43.0258,70.4447,-5.71221,0.2,-12.4045,-0.1,-24.4181,8.45809,27.5041,-13.1739,43.9449,-47.0876,80.607,-29.3383,113.353,0.2389163980728477,0.0222175238965941,-0.1344631780503973,0.0362709425593785,-0.1375665287508305,0.018178951062339,0.002638336478998,0.0241061296560758
F_S_WWS_WM_060,-6.70991,-6.24441,5.86238,1.3463,-0.58,-1.5,13.4125,2.1444,16.5428,-8.04368,-2.28827,0.5,38.5761,-0.1,40.6825,1.12416,9.69321,23.7555,113.983,-46.3008,96.9151,45.4771,-90.8983,0.2238220472956811,0.0046864417302108,-0.1307951267906976,0.013939577488032,-0.2344015192724252,0.0064009982625999,0.1036063924747508,0.0129873709953415
F_S_WWS_WM_062,14.309,6.54768,-6.35709,-9.66101,-1.33,1.18,13.3778,-1.22066,-26.9623,71.2527,-7.85074,0.2,-4.37526,0.6,-1.64247,28.2051,-13.8843,18.3368,43.3021,44.6226,51.4212,3.73091,-27.9658,0.2396621319036544,0.0084710795854546,-0.043167979254294,0.0225648433512649,-0.0701680304388704,0.0107402289252032,0.0270000511848066,0.0192711529694662
F_S_WWS_WM_063,12.6839,12.234,-5.32359,6.92844,1.16,-1.59,-1.9296,-2.04512,20.5853,-48.2582,-10.3974,-0.1,-34.8116,-0.4,-9.81795,15.4381,1.28191,29.7391,8.79057,23.333,75.0177,70.1269,-25.4477,0.2866962173255813,0.0076790822621239,0.0435625990301993,0.036733667855227,-0.0976614820116279,0.0117142947642438,0.1412240810279069,0.0316683913743919
F_S_WWS_WM_064,11.485,3.0891,-0.156867,-10.4207,-1.34,0.88,5.11886,-2.25905,47.2631,140.652,-12.6005,0.7,0.962912,0.4,47.9245,-10.5186,22.5224,-20.9739,26.8025,-16.3181,72.6185,77.9713,-98.6488,0.2442917715880398,0.0031686944345134,-0.0599394244245847,0.0241749018379137,-0.0654322322063123,0.0130935609486266,0.0054928077837032,0.0243828611033868
F_S_WWS_WM_065,3.68679,3.21829,-5.85023,-12.2034,-0.8,0.21,-6.36673,6.64293,-41.2796,-79.4199,0.120779,-0.2,-19.4659,0.9,0.36407,18.8088,-17.3213,46.3782,51.6223,19.2904,37.765,51.8599,-115.612,0.2424335048604651,0.0023765630055549,0.0421209593282392,0.0076622373034106,-0.0729749691182724,0.0019688590281258,0.1150959284418604,0.0077489617141225
F_S_WWS_WM_066,5.2301,1.38006,-7.47713,-12.9914,-1.55,2.22,11.2614,2.00545,-42.2904,-49.1283,-2.42039,0.6,-24.6934,0.0,27.8351,22.8886,12.1077,-1.9036,-11.5411,17.6989,73.4172,-50.0044,14.8278,0.2133875790797342,0.0069226104683864,-0.0461703929650365,0.0352791338951553,-0.0761130141700996,0.0081675442862557,0.029942621204186,0.0358169992649175
F_S_WWS_WM_067,1.49218,8.4468,2.79728,0.958303,1.92,-0.78,-5.37821,3.33305,3.07468,143.336,-1.86766,0.7,34.8825,0.7,-0.856744,26.9475,-8.05447,33.613,95.5656,42.4647,124.918,30.161,-84.0097,0.2533700660498338,0.0089231286172085,-0.0141557566642591,0.0309202404188462,-0.1255307297342192,0.0102826753964993,0.1113749730774086,0.0266163421421415
F_S_WWS_WM_068,8.65745,8.99024,8.79453,5.66608,1.03,0.58,-0.314952,-0.52494,-47.5101,-76.7586,-2.10159,0.1,32.8529,0.4,45.495,25.0571,-16.1636,-3.88847,-30.522,-48.5251,40.6694,15.8643,-113.417,0.2325027330664451,0.0040393744113871,-0.0061298897439036,0.0227323603830312,-0.0563683005667774,0.0072981302645881,0.0502384108283633,0.0190945183748467
F_S_WWS_WM_069,9.10558,-0.0274714,10.5647,0.424774,-0.09,1.77,11.5991,4.59013,49.5104,-30.1779,1.29387,0.1,-26.9947,0.3,52.2213,27.7962,16.6171,32.1607,-22.0515,4.02767,141.99,-17.4389,147.641,0.2232934674551495,0.0074757212135273,-0.0189791199022435,0.0404488705957551,-0.0722647095873754,0.011555242653972,0.0532855896899667,0.030274325670349
F_S_WWS_WM_070,6.81563,0.386117,-6.56008,3.60531,-0.1,-0.8,8.96836,-2.91352,32.3345,17.598,-6.61017,0.5,10.329,-0.1,-21.4003,27.084,-2.6999,47.5399,81.92,37.2096,-8.55409,-3.92932,-195.616,0.253294066192691,0.0096879866838679,0.0122387373550425,0.0211932495030485,-0.0559073894079734,0.0100653638174526,0.0681461267674418,0.0226117400630143
F_S_WWS_WM_071,5.16265,-6.99089,7.00028,-8.09272,1.48,-0.58,11.8357,8.37785,2.67085,-82.9623,1.50487,0.7,-22.1097,0.4,21.5526,19.2907,24.3591,-21.4439,-10.7403,-6.54833,-20.5518,63.0411,-109.202,0.2189931233189369,0.0073766655927356,-0.0055566061325691,0.0254277577426869,-0.0812101419455149,0.0088294124897087,0.0756535358302325,0.0223543680537013
F_S_WWS_WM_072,-7.08536,-7.41645,1.70528,-13.4914,-0.31,-1.27,11.4561,8.06763,10.9957,-17.2091,-12.8885,0.7,-19.2613,0.6,35.0653,5.39458,8.69396,51.0981,-6.44178,5.14348,72.1611,80.6637,54.7768,0.2780713481627907,0.0089144645675827,-0.0114009123772093,0.0205278430775315,-0.18857377010299,0.0126538754839445,0.177172857654485,0.0142140151113833
F_S_WWS_WM_073,2.01438,-2.96881,5.55751,-18.067,0.56,-0.64,-8.02077,1.02883,43.3045,32.9451,-0.158323,0.5,38.9495,-0.3,15.1732,18.1055,1.18185,-2.38861,78.2988,11.1016,74.281,63.3661,-195.349,0.211263483923588,0.0049468408007419,-0.0371144918249534,0.0200077339450776,-0.1103230246890365,0.01121803388179,0.0732085328671096,0.015443585240635
F_S_WWS_WM_075,13.9331,-1.16466,14.343,19.3653,-0.78,1.1,4.48063,7.32167,31.6496,144.769,-9.27697,-0.2,-6.11959,0.9,16.5981,0.144484,4.85756,-16.2127,-17.7229,20.8284,12.0725,66.794,0.458509,0.2303353340963455,0.0070427801069701,-0.0297322640941129,0.0149240871441749,-0.050588061182392,0.0087962567588359,0.0208557970852292,0.0162361339012987
F_S_WWS_WM_076,8.47163,1.92059,-6.37973,-7.61462,0.15,0.44,14.657,6.57401,-42.583,9.89722,4.78586,0.6,-8.42237,-0.1,24.7564,-15.6695,-2.88566,-7.45974,119.717,-39.6603,122.338,-9.38895,-108.961,0.2157511164352159,0.0051693066869092,-0.0819530272488372,0.0317361305888489,-0.098035996954485,0.0110800039176153,0.0160829696795451,0.0367442667081643
F_S_WWS_WM_077,-1.52524,2.35977,13.6815,-12.2887,-0.89,2.1,17.1326,-2.56972,35.7446,-73.1301,-7.65598,0.1,-25.4996,0.4,57.8685,7.98449,12.6356,26.7613,107.132,-34.2082,132.781,27.1138,-185.266,0.2534340867740864,0.0078186132448416,-0.0153013081769176,0.032465887027924,-0.1196432614043189,0.0115309272811653,0.1043419532199335,0.0292228658231009
F_S_WWS_WM_078,6.0752,3.63529,1.03659,-3.17428,-0.18,2.08,18.0556,4.34223,-12.2671,148.793,-7.482,-0.1,-39.8823,0.0,27.6621,-18.8328,17.7967,23.1288,60.3413,-8.55942,27.2912,-59.2143,21.7907,0.2546979905182724,0.0069149212128233,0.0656505020112956,0.0182648408151401,-0.041480506189701,0.0062709945221126,0.1071310082053156,0.0177226231971682
F_S_WWS_WM_079,11.1432,6.30253,-5.30186,15.2918,1.21,2.18,-1.05702,0.780783,-18.8297,54.3632,-0.115303,0.5,-0.348883,-0.2,35.8074,25.1178,-15.5874,11.4857,-41.883,1.44293,-51.6168,80.0676,-33.5897,0.240242226641196,0.0053635382577116,0.0403060482953488,0.0160223164216011,-0.0533181436255813,0.0091054886379403,0.0936241919252491,0.0111308286948293
F_S_WWS_WM_080,3.63991,-2.08332,15.3919,-3.92246,1.66,0.06,4.66926,8.96062,37.9358,-83.2544,-12.3034,0.3,-30.676,-0.1,-1.89964,-13.7564,3.5526,50.6538,62.4915,21.847,-2.42089,-47.77,104.271,0.2622661378504983,0.0088908110005635,-0.0273360719371295,0.0274756808417644,-0.0700270666611295,0.0049260584210883,0.0426909947179063,0.0306457819109071
F_S_WWS_WM_081,-6.43278,-3.23396,3.62362,5.6013,1.36,1.75,7.88908,6.53094,-0.48562,-39.8002,4.87345,-0.3,34.5849,0.7,2.37074,4.30935,-25.1647,16.16,103.569,35.2674,-12.6869,19.5177,60.0568,0.2262203906810631,0.00566711619465,-0.0944534317564784,0.0298337996697672,-0.1777857180797342,0.0109961941238198,0.0833322863033222,0.0348262258538412
F_S_WWS_WM_082,-4.21357,-0.0894318,7.11488,-8.87454,-1.4,-1.62,-3.1281,6.55532,24.3209,-43.8126,-12.6938,0.7,16.9512,0.9,12.3103,9.58312,-17.8279,16.741,40.1414,27.2799,22.9983,-54.4601,115.332,0.2423226205083056,0.0047030494908354,-0.171860204538206,0.0215525516334326,-0.1584229351594684,0.0093174650800374,-0.0134372694044418,0.0163733702217375
F_S_WWS_WM_083,0.847271,12.4724,4.15309,12.9717,-0.62,0.64,13.1116,-2.31166,-47.2688,-10.7007,-1.78618,0.0,12.8097,0.8,-9.6818,-18.461,19.6548,24.2571,-44.7912,40.6658,69.4386,17.4182,92.1014,0.2301909280465116,0.0060269506309221,-0.0952935268056478,0.0328909130734468,-0.1312295325614618,0.0045163857710403,0.035936005760897,0.0356432850505008
